起始日,出關日,處置類型,代號,名稱,規模,Dn組別,近20日漲幅,大戶(%),買進日,買進時累積(%),最深日,期間最深(%),出關報酬(%),T+1收盤(%),T+2收盤(%),T+3收盤(%),T+4收盤(%),T+5收盤(%),T+6收盤(%),T+7收盤(%),T+8收盤(%),T+9收盤(%),T+10收盤(%),結果,買進日(-5%版),買進時累積(-5%版)(%),出關報酬(-5%版)(%),結果(-5%版),D1累積(%),D2累積(%),D3累積(%),D4累積(%),D5累積(%),D6累積(%),D7累積(%),D8累積(%),D9累積(%),D10累積(%),D1報酬(%),D2報酬(%),D3報酬(%),D4報酬(%),D5報酬(%),D6報酬(%),D7報酬(%),D8報酬(%),D9報酬(%),D10報酬(%),出關後D1(%),出關後D2(%),出關後D3(%),出關後D4(%),出關後D5(%)
2026-04-13,2026-04-27,20分鐘,6683,雍智科技,大,Dn ≥ 0%,57.41,-5.26,-,,D5,10.00,,-10.47,-3.40,1.31,11.26,22.25,34.29,25.39,24.87,15.71,18.85,-,-,,,-,8.82,5.59,12.35,11.18,10.00,13.82,10.29,11.18,5.88,7.35,5.41,8.64,2.09,3.17,4.28,0.78,4.00,3.17,8.33,6.85,-5.38,-0.77,8.97,19.74,31.54
2026-04-10,2026-04-24,20分鐘,3163,波若威,大,Dn < -5%,74.29,-10.20,D5,-6.97,D5,-6.97,10.13,1.76,-8.37,-5.73,-7.93,0.88,10.57,7.49,0.00,-4.41,-11.01,✅ +10.13%,-,,,-,3.28,-1.64,-1.64,-0.82,-6.97,0.41,6.15,3.28,-3.28,-4.92,-0.79,4.17,4.17,3.31,10.13,2.04,-3.47,-0.79,5.93,7.76,-16.80,-14.40,-16.40,-8.40,0.40
2026-04-09,2026-04-23,20分鐘,6830,汎銓,中,Dn ≥ 0%,71.28,-6.74,-,,D3,16.31,,4.29,-6.10,-15.45,-7.01,0.39,10.39,20.13,26.62,14.03,13.51,-,-,,,-,-2.11,5.74,16.31,20.85,19.79,21.60,33.69,30.82,32.33,34.44,45.99,35.14,22.86,18.25,19.29,17.52,6.89,9.24,7.99,6.29,-23.57,-31.18,-24.31,-18.29,-10.15
2026-04-08,2026-04-22,20分鐘,3167,大量,中,Dn ≥ 0%,68.38,-2.79,-,,D4,25.31,,7.42,0.95,10.90,6.64,17.22,28.59,36.02,34.91,21.64,25.59,-,-,,,-,10.00,17.55,29.18,25.31,37.14,43.06,36.73,39.80,36.73,27.76,19.85,12.15,2.05,5.21,-3.87,-7.85,-3.58,-5.69,-3.58,3.19,-1.08,8.67,4.49,14.86,26.01
2026-04-08,2026-04-15,5分鐘,7734,印能科技,大,Dn ≥ 0%,37.98,-1.16,-,,D1,4.95,,-0.41,-6.56,2.66,6.76,17.42,29.10,42.01,54.30,38.93,36.89,-,-,,,-,4.95,5.38,15.91,13.76,7.10,,,,,,2.05,1.63,-7.61,-5.86,0.00,,,,,,-8.43,0.60,4.62,15.06,26.51
2026-04-02,2026-04-13,5分鐘,1905,華紙,中,Dn < -5%,44.59,-0.65,-,,D3,-15.57,,-5.65,-5.65,-5.32,-2.99,-6.31,-12.29,-3.65,-5.32,-8.64,-9.63,-,D1,-9.88,-3.99,❌ -3.99%,-9.88,-12.28,-15.57,-13.47,-14.37,,,,,,-3.99,-1.37,2.48,0.00,1.05,,,,,,-1.73,-1.38,1.04,-2.42,-8.65
2026-04-01,2026-04-17,20分鐘,4971,IET-KY,中,Dn ≥ 0%,14.40,4.56,-,,D3,5.24,,27.41,40.03,44.85,44.02,38.70,26.74,14.12,25.42,25.75,31.40,-,-,,,-,1.40,-1.40,5.24,12.76,8.57,13.11,18.53,21.68,18.88,22.03,22.41,25.89,17.94,10.08,14.33,9.74,4.72,2.01,4.41,1.72,18.73,22.82,22.11,17.61,7.46
2026-03-31,2026-04-09,5分鐘,2231,為升,中,Dn < -5%,48.81,1.05,-,,D3,-18.55,,-7.26,-1.61,0.40,2.02,-4.03,3.23,2.02,5.65,8.87,14.92,-,D1,-9.82,-4.03,❌ -4.03%,-9.82,-12.00,-18.55,-16.36,-13.82,,,,,,-4.03,-1.65,6.25,3.48,0.42,,,,,,2.52,4.62,6.30,0.00,7.56
2026-03-31,2026-04-16,20分鐘,5386,青雲,中,Dn -5%~0%,41.48,-12.46,-,,D3,-3.66,,28.62,27.54,20.47,32.43,37.68,25.00,23.19,31.70,38.59,36.05,-,-,,,-,-8.38,0.17,-3.66,5.93,16.40,11.52,18.32,15.18,26.70,36.13,56.76,43.38,49.09,35.58,23.39,28.79,21.39,24.70,13.36,5.51,-14.46,-19.20,-11.18,-7.65,-16.16
2026-03-30,2026-04-15,20分鐘,6187,萬潤,大,Dn < -5%,76.97,-7.92,D3,-7.95,D7,-8.47,18.41,27.38,24.02,36.36,37.49,49.27,56.00,40.85,31.31,21.21,25.14,✅ +18.41%,-,,,-,-7.02,-16.32,-7.95,-7.54,-4.96,1.24,-8.47,0.62,7.44,6.92,17.22,30.25,18.41,17.88,14.67,7.65,19.07,8.32,1.44,1.93,4.74,15.17,16.11,26.07,31.75
2026-03-30,2026-04-15,20分鐘,6584,南俊國際,中,Dn < -5%,43.29,-4.48,D4,-6.40,D4,-6.40,19.30,12.28,18.60,17.02,28.60,38.07,41.23,29.47,29.30,21.05,23.86,✅ +19.30%,-,,,-,-1.15,-8.70,0.16,-6.40,-2.13,7.39,-3.28,3.28,6.73,14.61,12.96,22.30,11.48,19.30,14.09,3.98,15.45,8.11,4.62,-2.58,-0.59,-1.91,7.79,15.74,18.38
2026-03-27,2026-04-14,20分鐘,4979,華星光,大,Dn < -5%,1.48,-3.89,D3,-16.91,D3,-16.91,42.75,42.02,56.08,71.60,88.58,107.32,91.80,84.19,66.03,76.87,59.88,✅ +42.75%,-,,,-,-3.53,-7.79,-16.91,-8.64,-6.57,-1.58,2.55,4.38,9.37,13.14,22.95,28.63,42.75,29.83,26.95,20.52,15.66,13.64,8.45,4.84,9.33,20.21,32.10,45.23,34.36
2026-03-27,2026-04-14,20分鐘,4991,環宇-KY,大,Dn < -5%,36.42,-7.34,D3,-11.76,D3,-11.76,57.69,59.23,55.38,53.85,69.23,85.64,84.87,77.69,62.82,52.82,46.15,✅ +57.69%,-,,,-,0.90,-2.71,-11.76,-4.98,-1.58,6.45,16.97,17.87,24.89,31.90,37.89,43.02,57.69,46.43,41.38,30.71,18.96,18.04,11.41,5.49,-1.46,-2.44,7.32,17.72,17.24
2026-03-26,2026-04-02,5分鐘,3587,閎康,中,Dn < -5%,17.52,-3.70,D1,-7.75,D4,-14.51,-0.43,-2.16,1.94,9.70,13.36,24.57,36.85,32.76,31.03,43.97,58.19,❌ -0.43%,D1,-7.75,-0.43,❌ -0.43%,-7.75,-8.95,-6.16,-14.51,-9.74,,,,,,-0.43,0.87,-2.12,7.44,1.76,,,,,,2.38,10.17,13.85,25.11,37.45
2026-03-26,2026-04-02,5分鐘,6515,穎崴,大,Dn < -5%,77.33,-0.96,D1,-3.61,D4,-15.38,-6.69,-18.91,-12.83,-4.11,-1.84,-2.64,5.10,3.99,11.30,20.56,26.52,❌ -6.69%,D2,-6.33,-3.98,❌ -3.98%,-3.61,-6.33,-9.17,-15.38,-13.73,,,,,,-6.69,-3.98,-0.98,6.29,4.25,,,,,,-6.58,2.76,5.20,4.34,12.63
2026-03-25,2026-04-10,20分鐘,3363,上詮,大,Dn < -5%,32.73,-7.38,D4,-8.12,D5,-17.29,25.86,28.31,22.26,22.42,34.53,35.84,47.14,61.70,62.03,56.46,49.10,✅ +25.86%,-,,,-,1.95,-3.91,-3.46,-8.12,-17.29,-9.02,-9.77,-0.75,8.27,14.74,13.42,20.34,19.78,25.86,39.82,27.11,28.17,16.52,6.81,0.79,-2.86,-2.73,6.89,7.93,16.91
2026-03-25,2026-04-01,5分鐘,6547,高端疫苗,中,Dn < -5%,59.28,-1.43,-,,D2,-9.57,,3.89,4.07,4.96,5.31,7.96,-1.77,-1.59,-8.85,-9.91,-10.27,-,D2,-9.57,12.50,✅ +12.50%,-1.74,-9.57,-4.17,1.74,-0.35,,,,,,3.54,12.50,6.17,0.00,2.09,,,,,,0.51,1.37,1.71,4.27,-5.13
2026-03-25,2026-04-10,20分鐘,6584,南俊國際,中,Dn ≥ 0%,24.14,-3.35,-,,D5,2.96,,3.28,6.73,14.61,5.09,11.00,9.52,20.36,29.23,32.18,21.18,-,-,,,-,5.19,3.33,12.78,11.48,2.96,12.96,5.56,10.37,21.11,9.07,8.27,10.22,0.99,2.16,10.61,0.82,7.89,3.19,-5.96,4.41,5.69,13.50,4.07,9.92,8.46
2026-03-24,2026-04-09,20分鐘,2337,旺宏,大,Dn < -5%,50.76,-15.73,D3,-13.80,D6,-22.22,20.31,10.94,14.06,15.23,21.48,10.94,8.59,2.34,-5.86,3.52,5.08,✅ +20.31%,-,,,-,-8.08,-4.38,-13.80,-15.82,-13.80,-22.22,-14.48,-13.13,-8.08,1.01,12.82,8.45,20.31,23.20,20.31,33.33,21.26,19.38,12.82,2.67,-5.19,-4.22,0.97,-7.79,-9.74
2026-03-24,2026-03-31,5分鐘,7711,永擎,中,Dn < -5%,22.25,-0.34,-,,D5,-6.24,,-6.45,-2.21,-2.58,1.66,8.29,4.05,1.29,11.42,11.05,13.08,-,D1,-5.89,-1.10,❌ -1.10%,-5.89,-4.33,-2.95,-3.64,-6.24,,,,,,-1.10,-2.72,-4.11,-3.42,-0.74,,,,,,-1.12,-1.49,2.79,9.50,5.21
2026-03-24,2026-03-31,5分鐘,8155,博智,中,Dn < -5%,27.40,-12.54,-,,D1,-5.66,,-4.60,-2.20,1.20,11.20,18.40,22.00,28.80,25.80,30.40,43.40,-,D1,-5.66,3.40,✅ +3.40%,-5.66,1.13,0.00,3.40,-0.38,,,,,,3.40,-3.54,-2.45,-5.66,-2.08,,,,,,-5.42,-2.13,7.54,14.51,17.99
2026-03-23,2026-03-30,5分鐘,2451,創見,大,Dn < -5%,41.78,-9.29,-,,D5,-21.85,,-16.18,-22.43,-15.44,-14.34,-14.15,-8.82,-14.34,-11.58,-9.93,-8.27,-,D1,-9.93,-16.54,❌ -16.54%,-9.93,-16.23,-15.56,-19.87,-21.85,,,,,,-16.54,-10.28,-10.98,-6.20,-3.81,,,,,,-7.05,1.32,2.64,2.86,9.25
2026-03-23,2026-03-30,5分鐘,3693,營邦,中,Dn < -5%,44.59,-13.88,-,,D2,-10.28,,4.67,-1.77,5.30,-1.25,3.43,13.60,15.47,17.55,29.18,29.39,-,D1,-10.00,-0.31,❌ -0.31%,-10.00,-10.28,-4.86,-9.35,-6.54,,,,,,-0.31,0.00,-5.70,-1.03,-4.00,,,,,,-1.46,5.62,-0.94,3.75,13.96
2026-03-20,2026-03-27,5分鐘,1711,永光,中,Dn < -5%,81.72,-5.93,-,,D2,-11.10,,-6.70,-8.85,-13.04,-6.82,-10.29,-19.26,-20.22,-12.32,-7.42,1.79,-,D2,-11.10,-2.08,❌ -2.08%,-3.35,-11.10,-10.75,-6.13,-10.87,,,,,,-9.93,-2.08,-2.46,-7.27,-2.33,,,,,,1.20,-3.45,3.45,-0.40,-10.36
2026-03-20,2026-03-27,5分鐘,2485,兆赫,中,Dn < -5%,104.86,-11.60,-,,D1,-7.74,,8.80,7.71,7.71,10.28,6.22,-1.08,-1.22,-5.41,-0.54,9.34,-,D1,-7.74,2.30,✅ +2.30%,-7.74,-2.62,-6.12,-0.12,-1.75,,,,,,2.30,-3.08,0.53,-5.50,-3.94,,,,,,5.29,5.29,7.80,3.84,-3.31
2026-03-20,2026-04-07,20分鐘,2486,一詮,中,Dn < -5%,13.38,-6.57,D3,-9.32,D8,-17.70,9.93,-1.03,8.56,19.18,27.05,32.88,31.16,23.97,27.05,26.71,35.62,✅ +9.93%,-,,,-,-3.73,-11.18,-9.32,-4.04,-8.39,-7.45,-9.01,-17.70,-9.94,-7.45,3.55,12.24,9.93,3.88,8.81,7.72,9.56,21.13,10.69,7.72,-1.25,8.41,15.58,20.87,19.31
2026-03-20,2026-03-27,5分鐘,3006,晶豪科,大,Dn < -5%,33.95,-1.55,-,,D3,-25.35,,-12.02,-14.83,-23.27,-19.95,-23.02,-19.69,-17.90,-20.72,-20.20,-18.41,-,D1,-9.91,-19.44,❌ -19.44%,-9.91,-17.05,-25.35,-18.20,-22.35,,,,,,-19.44,-12.50,-2.78,-11.27,-6.53,,,,,,5.71,-4.76,-0.63,-4.44,-0.32
2026-03-20,2026-03-27,5分鐘,3189,景碩,大,Dn < -5%,50.39,6.20,-,,D3,-16.43,,-7.37,-8.82,-17.63,-12.63,-11.58,-5.66,3.68,1.84,0.26,-3.55,-,D2,-9.78,-3.61,❌ -3.61%,-0.91,-9.78,-16.43,-8.34,-8.34,,,,,,-12.24,-3.61,4.06,-5.12,-5.12,,,,,,3.90,-6.15,-0.45,0.75,7.50
2026-03-20,2026-04-07,20分鐘,5289,宜鼎,大,Dn < -5%,70.72,-13.34,D3,-26.74,D8,-36.55,7.36,0.00,9.92,12.99,18.10,16.05,20.65,16.56,10.94,2.76,4.29,✅ +7.36%,-,,,-,-9.74,-18.73,-26.74,-23.97,-31.39,-28.09,-29.51,-36.55,-30.26,-28.31,-12.86,-3.23,7.36,3.45,14.63,9.38,11.58,23.97,12.78,9.72,2.38,5.24,10.00,8.10,12.38
2026-03-20,2026-04-07,20分鐘,5386,青雲,中,Dn < -5%,227.88,-15.50,D3,-26.53,D6,-40.93,-6.33,-6.33,2.93,-1.39,4.63,1.85,12.04,20.37,9.57,8.64,2.62,❌ -6.33%,-,,,-,-9.98,-18.37,-26.53,-27.21,-34.47,-40.93,-35.03,-40.48,-34.92,-37.41,-23.55,-15.69,-6.33,-5.45,5.02,16.51,5.93,15.62,5.75,9.96,9.88,5.27,11.70,8.73,19.60
2026-03-20,2026-04-07,20分鐘,6217,中探針,中,Dn < -5%,195.02,-20.85,D3,-16.08,D3,-16.08,37.34,29.87,26.95,39.61,53.57,55.84,41.56,41.56,47.08,58.44,74.03,✅ +37.34%,-,,,-,3.54,-6.81,-16.08,-7.90,-4.63,0.27,-1.09,-10.90,-2.18,4.90,11.32,23.68,37.34,25.15,20.86,14.95,16.53,29.36,17.83,9.87,-7.57,1.65,11.82,13.48,3.07
2026-03-20,2026-03-27,5分鐘,6451,訊芯-KY,中,Dn ≥ 0%,57.23,1.68,-,,D1,0.92,,32.97,19.67,7.83,11.11,7.65,18.40,30.24,43.17,57.38,73.04,-,-,,,-,0.92,3.12,6.62,17.28,22.06,,,,,,16.21,13.73,10.00,0.00,-3.92,,,,,,2.98,-7.21,-4.39,-7.37,1.88
2026-03-20,2026-04-07,20分鐘,7751,竑騰,中,Dn < -5%,96.32,-1.04,D3,-8.46,D8,-16.62,18.81,20.79,31.35,30.36,31.68,29.37,29.04,29.70,21.78,25.08,28.38,✅ +18.81%,-,,,-,-2.42,-6.04,-8.46,-5.14,-2.11,-1.51,-9.37,-16.62,-8.46,0.60,11.46,15.76,18.81,14.65,11.11,10.43,20.00,30.43,18.81,8.11,10.56,9.72,10.83,8.89,8.61
2026-03-20,2026-04-07,20分鐘,8271,宇瞻,中,Dn < -5%,68.83,-16.17,D3,-26.38,D8,-37.65,2.28,-7.82,1.30,0.65,7.17,1.63,3.91,3.91,6.51,16.94,28.34,✅ +2.28%,-,,,-,-9.83,-18.71,-26.38,-23.26,-29.98,-30.70,-30.94,-37.65,-31.41,-30.22,-16.49,-7.37,2.28,-1.88,7.53,8.65,9.03,20.77,9.79,7.90,-0.96,-1.59,4.78,-0.64,1.59
2026-03-19,2026-03-26,5分鐘,2337,旺宏,大,Dn -5%~0%,77.60,-9.01,-,,D4,-4.88,,-18.47,-20.38,-18.47,-26.43,-19.11,-17.83,-13.06,-4.46,-9.55,-7.01,-,-,,,-,9.41,11.50,3.48,-4.88,-1.05,,,,,,-12.74,-14.38,-7.74,0.37,-3.52,,,,,,-8.76,-6.57,-15.69,-7.30,-5.84
2026-03-19,2026-04-02,20分鐘,2426,鼎元,中,Dn < -5%,105.08,-4.36,D3,-12.65,D4,-14.08,14.33,14.33,6.12,16.72,28.36,41.19,55.22,57.91,47.16,58.81,62.39,✅ +14.33%,-,,,-,-9.52,-8.74,-12.65,-14.08,-5.61,-12.39,-6.13,-8.74,-17.34,-9.13,10.37,9.43,14.33,16.24,5.80,13.99,6.39,9.43,20.82,9.90,-7.18,2.09,12.27,23.50,35.77
2026-03-19,2026-04-02,20分鐘,3037,欣興,大,Dn < -5%,70.59,-2.10,D3,-13.97,D4,-20.69,7.21,4.01,13.03,24.25,25.25,27.86,25.45,19.64,23.85,29.26,28.86,✅ +7.21%,-,,,-,0.17,-4.48,-13.97,-20.69,-12.76,-13.45,-12.93,-14.91,-23.36,-15.78,-7.92,-3.43,7.21,16.30,5.73,6.57,5.94,8.41,20.36,9.52,5.42,15.89,16.82,19.25,17.01
2026-03-19,2026-03-26,5分鐘,3260,威剛,大,Dn < -5%,55.79,-22.83,-,,D4,-19.06,,-29.33,-25.62,-29.52,-36.19,-29.81,-31.14,-30.86,-25.90,-30.29,-29.14,-,D3,-13.72,-5.34,❌ -5.34%,9.95,-4.19,-13.72,-19.06,-15.18,,,,,,-25.71,-14.75,-5.34,0.91,-3.70,,,,,,0.13,-5.13,-14.10,-5.51,-7.31
2026-03-19,2026-03-26,5分鐘,5351,鈺創,中,Dn < -5%,62.14,-0.14,-,,D4,-17.45,,-15.07,-15.78,-15.78,-24.20,-16.73,-21.59,-23.37,-15.78,-13.88,-16.13,-,D2,-6.25,-5.66,❌ -5.66%,-0.59,-6.25,-12.15,-17.45,-12.62,,,,,,-11.03,-5.66,0.67,7.14,1.21,,,,,,-5.33,-5.33,-14.80,-6.40,-11.87
2026-03-18,2026-04-01,20分鐘,3163,波若威,大,Dn < -5%,86.65,-12.43,D4,-6.81,D7,-8.17,5.48,5.48,15.96,27.28,39.46,48.60,53.47,46.16,46.16,47.38,38.25,✅ +5.48%,-,,,-,0.79,4.20,3.52,-6.81,-4.77,1.93,-8.17,-3.06,-0.68,-10.56,-2.48,-5.66,-5.04,5.48,3.22,-3.56,7.05,1.41,-1.03,9.90,9.93,20.67,32.22,40.88,45.50
2026-03-18,2026-04-01,20分鐘,6715,嘉基,中,Dn < -5%,108.14,1.84,D5,-9.77,D5,-9.77,22.74,18.95,12.64,23.83,36.10,49.64,58.48,50.18,41.16,55.23,51.44,✅ +22.74%,-,,,-,7.49,16.29,11.24,0.16,-9.77,-0.81,4.89,12.05,10.75,0.81,3.03,-4.76,-0.44,10.57,22.74,11.66,5.59,-1.16,0.00,9.85,-8.24,0.88,10.88,21.91,29.12
2026-03-17,2026-03-31,20分鐘,3167,大量,中,Dn < -5%,72.71,-5.00,D4,-5.99,D6,-13.62,18.55,6.81,17.39,29.13,42.03,56.23,66.96,83.48,77.97,94.78,103.19,✅ +18.55%,-,,,-,-9.81,-4.90,-2.72,-5.99,-11.44,-13.62,-5.04,-4.77,1.36,11.44,23.56,17.19,14.57,18.55,25.85,29.02,17.36,17.02,9.95,0.00,-0.98,8.92,19.80,31.78,40.83
2026-03-17,2026-03-24,5分鐘,4960,誠美材,中,Dn -5%~0%,75.60,-4.06,-,,D5,-4.50,,-6.69,1.91,-4.40,-1.34,3.25,-7.07,-16.25,-21.99,-24.47,-21.61,-,-,,,-,2.35,5.68,1.37,-1.37,-4.50,,,,,,-2.87,-5.93,-1.93,0.79,4.10,,,,,,4.92,-1.57,1.57,6.30,-4.33
2026-03-17,2026-03-24,5分鐘,5289,宜鼎,大,Dn ≥ 0%,36.25,-13.34,-,,D5,2.36,,-16.05,-12.88,-21.37,-17.60,-19.23,-27.30,-20.09,-17.85,-16.05,-7.73,-,-,,,-,9.91,20.75,25.94,13.68,2.36,,,,,,-6.87,-15.23,-18.73,-9.96,0.00,,,,,,-6.45,-15.58,-11.52,-13.27,-21.94
2026-03-17,2026-03-31,20分鐘,5340,建榮,中,Dn < -5%,2.63,-0.03,D4,-6.41,D6,-15.21,-6.85,-11.51,-8.22,-7.76,0.00,9.59,8.68,4.11,4.11,5.94,4.11,❌ -6.85%,-,,,-,-6.84,-2.56,-3.85,-6.41,-11.97,-15.21,-10.26,-10.26,-8.55,-8.12,-6.42,-10.53,-9.33,-6.85,-0.97,2.82,-2.86,-2.86,-4.67,-5.12,-1.47,-0.98,7.35,17.65,16.67
2026-03-17,2026-03-31,20分鐘,5386,青雲,中,Dn < -5%,200.00,-15.50,D6,-6.09,D8,-16.23,-18.83,-18.98,-11.42,-14.81,-6.33,2.93,-1.39,4.63,1.85,12.04,20.37,❌ -18.83%,-,,,-,10.00,20.87,27.83,15.07,4.35,-6.09,-6.96,-16.23,-24.49,-16.96,-30.70,-36.93,-40.36,-33.75,-26.94,-18.83,-18.07,-9.00,0.96,-8.20,9.13,4.94,15.40,26.81,21.48
2026-03-17,2026-03-24,5分鐘,8271,宇瞻,中,Dn < -5%,78.87,-16.17,-,,D5,-11.02,,-17.47,-13.98,-21.51,-22.31,-22.58,-30.11,-23.12,-21.77,-23.92,-16.40,-,D5,-11.02,0.29,✅ +0.29%,-2.36,7.35,9.45,-1.31,-11.02,,,,,,-8.60,-16.87,-18.47,-9.57,0.29,,,,,,-5.88,-14.12,-15.00,-15.29,-23.53
2026-03-16,2026-03-23,5分鐘,2426,鼎元,中,Dn ≥ 0%,77.69,-4.36,-,,D1,1.77,,-2.76,-4.35,5.08,-2.47,4.50,1.60,-7.98,1.16,11.18,3.19,-,-,,,-,1.77,8.71,13.29,2.51,3.40,,,,,,1.02,-5.43,-9.26,0.29,-0.57,,,,,,-5.32,4.02,-3.45,3.45,0.57
2026-03-16,2026-03-30,20分鐘,6683,雍智科技,中,Dn -5%~0%,62.36,-3.13,-,,D7,-2.65,,26.67,14.17,25.42,20.83,23.33,20.83,32.92,41.67,54.17,49.58,-,-,,,-,0.00,2.65,6.19,3.54,13.72,2.65,-2.65,4.42,11.50,22.57,29.20,25.86,21.67,24.79,13.62,25.86,32.73,23.73,15.87,5.42,-6.16,3.08,-0.68,1.37,-0.68
2026-03-13,2026-03-20,5分鐘,6715,嘉基,中,Dn ≥ 0%,137.50,2.26,D1,0.33,D1,0.33,20.49,11.97,0.82,-9.18,-0.16,5.57,12.79,11.48,1.48,8.03,2.30,✅ +20.49%,-,,,-,0.33,1.64,0.99,8.55,17.43,,,,,,20.49,18.93,19.71,11.36,2.94,,,,,,-16.33,-24.63,-17.14,-12.38,-6.39
2026-03-12,2026-03-26,20分鐘,3081,聯亞,大,Dn < -5%,55.50,-4.71,D4,-13.18,D4,-13.18,11.11,25.19,27.41,26.67,16.67,28.15,35.19,48.52,51.11,55.93,71.48,✅ +11.11%,-,,,-,-7.40,-4.50,-3.54,-13.18,-7.40,-0.96,5.47,-4.82,-9.97,-0.96,4.17,1.01,0.00,11.11,4.17,-2.60,-8.54,1.35,7.14,-2.60,14.67,14.00,5.00,15.33,21.67
2026-03-12,2026-03-26,20分鐘,3491,昇達科,大,Dn ≥ 0%,15.53,-6.32,-,,D8,4.35,,14.39,22.88,16.61,5.17,10.33,10.33,21.03,32.10,29.89,33.95,-,-,,,-,6.72,3.56,7.11,14.23,13.44,10.67,14.62,4.35,1.58,11.46,14.81,18.32,14.39,7.27,8.01,10.71,6.90,17.42,20.62,9.93,7.42,1.94,-8.06,-3.55,-3.55
2026-03-12,2026-03-26,20分鐘,4971,IET-KY,中,Dn < -5%,22.83,6.10,D4,-11.84,D4,-11.84,17.31,23.91,36.16,49.59,34.75,36.63,32.86,41.81,51.94,46.29,52.41,✅ +17.31%,-,,,-,-6.13,-3.63,-3.63,-11.84,-6.75,-4.05,-1.04,-8.83,-9.55,-0.52,10.18,7.33,7.33,17.31,10.91,7.79,4.51,13.44,14.35,3.97,16.06,27.51,14.86,16.47,13.25
2026-03-12,2026-03-26,20分鐘,5386,青雲,中,Dn ≥ 0%,237.21,-16.17,-,,D3,8.15,,-16.23,-24.49,-16.96,-23.91,-16.81,-20.00,-12.03,-3.33,-7.39,-1.74,-,-,,,-,-9.87,-1.57,8.15,18.97,30.72,38.24,24.45,12.85,1.57,0.63,11.30,1.91,-7.25,-15.68,-23.26,-27.44,-19.40,-11.11,-1.23,-0.31,-18.59,-10.47,-17.97,-10.31,-13.75
2026-03-12,2026-03-26,20分鐘,7717,萊德光電-KY,中,Dn ≥ 0%,7.08,-3.09,-,,D3,4.96,,10.39,21.42,15.43,3.94,14.33,15.12,25.98,38.27,41.73,45.51,-,-,,,-,3.31,-0.83,4.96,12.56,14.05,13.22,18.02,6.28,-4.13,5.45,12.16,16.83,10.39,2.94,1.59,2.34,-1.82,9.02,20.86,9.87,9.99,4.56,-5.85,3.57,4.28
2026-03-10,2026-03-24,20分鐘,6830,汎銓,中,Dn < -5%,115.32,-8.45,D4,-9.57,D4,-9.57,38.48,17.45,23.32,35.62,24.32,29.33,33.76,47.07,61.66,72.25,89.41,✅ +38.48%,-,,,-,-2.46,1.68,0.39,-9.57,-8.15,-3.88,-0.52,8.41,16.43,17.98,28.38,23.16,24.74,38.48,36.34,30.28,25.88,15.51,7.56,6.14,-10.95,-2.07,-10.23,-6.61,-3.41
2026-03-09,2026-03-16,5分鐘,6230,尼得科超眾,中,Dn < -5%,47.77,0.14,D1,-5.75,D4,-7.95,0.58,0.29,-1.16,0.58,4.65,2.33,-4.07,-12.79,-9.59,-9.30,-11.34,✅ +0.58%,D1,-5.75,0.58,✅ +0.58%,-5.75,-7.40,-5.75,-7.95,-6.30,,,,,,0.58,2.37,0.58,2.98,1.17,,,,,,-1.73,0.00,4.05,1.73,-4.62
2026-03-09,2026-03-23,20分鐘,6442,光聖,大,Dn < -5%,32.52,-4.05,D4,-10.82,D7,-11.08,12.72,9.47,14.50,25.74,23.08,25.15,24.85,12.43,20.12,18.34,23.96,✅ +12.72%,-,,,-,-9.76,-10.03,-4.49,-10.82,-10.82,-8.44,-11.08,-2.37,1.85,7.92,11.40,11.73,5.25,12.72,12.72,9.80,13.06,2.97,-1.30,-6.85,1.57,11.55,9.19,11.02,10.76
2026-03-06,2026-03-13,5分鐘,1815,富喬,大,Dn < -5%,12.73,-19.68,D1,-1.85,D2,-10.09,-4.72,1.42,3.77,1.89,6.13,5.19,-3.77,-2.36,-6.79,1.89,-1.42,❌ -4.72%,D2,-10.09,4.02,✅ +4.02%,-1.85,-10.09,-6.94,-2.31,-3.70,,,,,,-4.72,4.02,0.50,-4.27,-2.88,,,,,,8.91,6.93,11.39,10.40,0.99
2026-03-06,2026-03-20,20分鐘,6187,萬潤,大,Dn < -5%,56.40,-0.07,D3,-11.02,D3,-11.02,53.66,53.66,55.72,63.04,79.17,76.17,81.61,68.86,51.97,67.17,67.92,✅ +53.66%,-,,,-,-1.50,-11.35,-11.02,-2.17,4.17,14.19,22.20,13.69,16.86,24.37,38.81,54.24,53.66,39.76,31.25,19.74,11.89,20.26,17.00,9.93,1.34,6.11,16.61,14.65,18.19
2026-03-05,2026-03-12,5分鐘,2367,燿華,中,Dn < -5%,61.00,-1.55,-,,D3,-12.54,,4.43,3.86,5.87,9.87,8.73,3.15,4.43,2.00,-2.29,7.44,-,D3,-12.54,10.47,✅ +10.47%,-1.55,-2.82,-12.54,-11.13,-2.54,,,,,,-1.86,-0.58,10.47,8.72,-0.87,,,,,,5.83,7.87,11.95,10.79,5.10
2026-03-05,2026-03-12,5分鐘,2467,志聖,大,Dn -5%~0%,54.01,-0.02,-,,D3,-3.01,,-8.75,-9.13,-5.37,-5.87,0.25,-7.13,-8.13,-11.12,-8.00,1.12,-,-,,,-,9.59,7.67,-3.01,-2.74,0.82,,,,,,-8.00,-6.36,3.95,3.66,0.00,,,,,,-1.22,2.85,2.31,8.97,0.95
