event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
8942_2012-05-15,8942,2012-05-15,35,0.006666666666666599,0.0,0.006666666666666599
8942_2012-05-15,8942,2012-05-15,36,0.02833333333333332,0.00390625,0.02442708333333332
8942_2012-05-15,8942,2012-05-15,37,0.02499999999999991,0.001953124999999778,0.023046875000000133
8942_2012-05-15,8942,2012-05-15,38,0.013333333333333197,-0.00390625,0.017239583333333197
8942_2012-05-15,8942,2012-05-15,39,0.004999999999999893,-0.0048828125,0.009882812499999893
8942_2012-05-15,8942,2012-05-15,40,-0.0050000000000000044,-0.01562500000000011,0.010625000000000107
8942_2012-05-15,8942,2012-05-15,41,0.008333333333333304,-0.012695312500000111,0.021028645833333415
8942_2012-05-15,8942,2012-05-15,42,-0.07833333333333337,-0.03027343750000011,-0.048059895833333255
8942_2012-05-15,8942,2012-05-15,43,-0.07833333333333337,-0.033203125,-0.045130208333333366
8942_2012-05-15,8942,2012-05-15,44,-0.09166666666666667,-0.033203125,-0.058463541666666674
8942_2012-05-15,8942,2012-05-15,45,-0.10666666666666669,-0.0263671875,-0.08029947916666669
8942_2012-05-15,8942,2012-05-15,46,-0.125,-0.0390625,-0.0859375
8942_2012-05-15,8942,2012-05-15,47,-0.1166666666666667,-0.01953125,-0.0971354166666667
8942_2012-05-15,8942,2012-05-15,48,-0.10666666666666669,-0.02050781250000011,-0.08615885416666658
8942_2012-05-15,8942,2012-05-15,49,-0.10833333333333328,-0.0380859375,-0.07024739583333328
8942_2012-05-15,8942,2012-05-15,50,-0.10333333333333339,-0.04062500000000013,-0.06270833333333325
8942_2012-05-15,8942,2012-05-15,51,-0.10499999999999998,-0.04570312500000007,-0.059296874999999916
8942_2012-05-15,8942,2012-05-15,52,-0.07499999999999996,-0.044140625000000044,-0.03085937499999991
8942_2012-05-15,8942,2012-05-15,53,-0.07166666666666666,-0.025000000000000022,-0.046666666666666634
8942_2012-05-15,8942,2012-05-15,54,-0.07499999999999996,-0.0185546875,-0.056445312499999956
8942_2012-05-15,8942,2012-05-15,55,-0.06166666666666676,-0.001953125,-0.05971354166666676
8942_2012-05-15,8942,2012-05-15,56,-0.06666666666666665,0.0,-0.06666666666666665
